FECHA_CORTE,ANIO_EJEC,SECTOR,PLIEGO,UNIDAD_EJECUTORA,SEC_EJEC,PROGRAMA_PPTAL,TIPO_PROD_PROY,PRODUCTO_PROYECTO,TIPO_ACT_OBRA_ACCINV,ACT_OBRA_ACCINV,FUNCION,DIVISION_FN,GRUPO_FN,META,FINALIDAD,UNIDAD_MEDIDA,CANT_META_ANUAL,CANT_META_SEM,AVAN_FISICO_ANUAL,AVAN_FISICO_SEM,SEC_FUNC,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,FUENTE_FINANC,RUBRO,CATEGORIA_GASTO,TIPO_TRANSACCION,GENERICA,SUBGENERICA,SUBGENERICA_DET,ESPECIFICA,ESPECIFICA_DET,MTO_PIA,MTO_MODIFICACIONES,MTO_PIM,MTO_CERTIFICADO,MTO_COMPRO_ANUAL,MTO_AT_COMP_01,MTO_AT_COMP_02,MTO_AT_COMP_03,MTO_AT_COMP_04,MTO_AT_COMP_05,MTO_AT_COMP_06,MTO_AT_COMP_07,MTO_AT_COMP_08,MTO_AT_COMP_09,MTO_AT_COMP_10,MTO_AT_COMP_11,MTO_AT_COMP_12,MTO_DEVENGA_01,MTO_DEVENGA_02,MTO_DEVENGA_03,MTO_DEVENGA_04,MTO_DEVENGA_05,MTO_DEVENGA_06,MTO_DEVENGA_07,MTO_DEVENGA_08,MTO_DEVENGA_09,MTO_DEVENGA_10,MTO_DEVENGA_11,MTO_DEVENGA_12,MTO_GIRADO_01,MTO_GIRADO_02,MTO_GIRADO_03,MTO_GIRADO_04,MTO_GIRADO_05,MTO_GIRADO_06,MTO_GIRADO_07,MTO_GIRADO_08,MTO_GIRADO_09,MTO_GIRADO_10,MTO_GIRADO_11,MTO_GIRADO_12,MTO_PAGADO_01,MTO_PAGADO_02,MTO_PAGADO_03,MTO_PAGADO_04,MTO_PAGADO_05,MTO_PAGADO_06,MTO_PAGADO_07,MTO_PAGADO_08,MTO_PAGADO_09,MTO_PAGADO_10,MTO_PAGADO_11,MTO_PAGADO_12,
20230201,2023,40. DESARROLLO E INCLUSION SOCIAL,040. MINISTERIO DE DESARROLLO E INCLUSION SOCIAL,008. PROGRAMA NACIONAL PLATAFORMAS DE ACCION  PARA LA INCLUSION SOCIAL - PAIS,1674,9001.ACCIONES CENTRALES,3.PRODUCTO,3999999.SIN PRODUCTO,5.ACTIVIDAD,5000003.GESTION ADMINISTRATIVA,23.PROTECCION SOCIAL,006.GESTION,0008.ASESORAMIENTO Y APOYO,5,0000888.GESTION ADMINISTRATIVA,00248.REPORTE,0,6,0,6,8,AREQUIPA,AREQUIPA,MULTIDISTRITAL,40199,1.RECURSOS ORDINARIOS,00.RECURSOS ORDINARIOS,5.GASTOS CORRIENTES,2.GASTOS PRESUPUESTARIOS,3.BIENES Y SERVICIOS,1.COMPRA DE BIENES,"3.COMBUSTIBLES, CARBURANTES, LUBRICANTES Y AFINES","1.COMBUSTIBLES, CARBURANTES, LUBRICANTES Y AFINES",1.COMBUSTIBLES Y CARBURANTES,160,-55,105,105,105,80,0,25,0,0,0,0,0,0,0,0,0,80,0,25,0,0,0,0,0,0,0,0,0,80,0,25,0,0,0,0,0,0,0,0,0,80,0,25,0,0,0,0,0,0,0,0,0,
20230201,2023,40. DESARROLLO E INCLUSION SOCIAL,040. MINISTERIO DE DESARROLLO E INCLUSION SOCIAL,008. PROGRAMA NACIONAL PLATAFORMAS DE ACCION  PARA LA INCLUSION SOCIAL - PAIS,1674,9002.ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,3.PRODUCTO,3999999.SIN PRODUCTO,5.ACTIVIDAD,5002358.GESTION DE LAS PRESTACIONES SOCIALES,23.PROTECCION SOCIAL,051.ASISTENCIA SOCIAL,0114.DESARROLLO DE CAPACIDADES SOCIALES Y ECONOMICAS,6,0235454.MANTENIMIENTO Y OPERATIVIDAD DE LAS PLATAFORMAS DE SERVICIOS FIJOS (TAMBOS),00043.ESTABLECIMIENTO,0,36,0,36,43,APURIMAC,ABANCAY,MULTIDISTRITAL,30199,1.RECURSOS ORDINARIOS,00.RECURSOS ORDINARIOS,5.GASTOS CORRIENTES,2.GASTOS PRESUPUESTARIOS,3.BIENES Y SERVICIOS,2.CONTRATACION DE SERVICIOS,"2.SERVICIOS BASICOS, COMUNICACIONES, PUBLICIDAD Y DIFUSION","1.SERVICIOS DE ENERGIA ELECTRICA, AGUA Y GAS",2.SERVICIO DE AGUA Y DESAGUE,0,1440,1440,1440,1440,0,0,0,0,0,0,0,0,0,0,1276.2,163.8,0,0,0,0,0,0,0,0,0,0,1276.2,163.8,0,0,0,0,0,0,0,0,0,0,1276.2,163.8,0,0,0,0,0,0,0,0,0,0,1276.2,1276.2,
20230201,2023,40. DESARROLLO E INCLUSION SOCIAL,040. MINISTERIO DE DESARROLLO E INCLUSION SOCIAL,008. PROGRAMA NACIONAL PLATAFORMAS DE ACCION  PARA LA INCLUSION SOCIAL - PAIS,1674,9001.ACCIONES CENTRALES,3.PRODUCTO,3999999.SIN PRODUCTO,5.ACTIVIDAD,5000003.GESTION ADMINISTRATIVA,23.PROTECCION SOCIAL,006.GESTION,0008.ASESORAMIENTO Y APOYO,17,0000888.GESTION ADMINISTRATIVA,00248.REPORTE,0,6,0,6,20,PIURA,PIURA,MULTIDISTRITAL,200199,1.RECURSOS ORDINARIOS,00.RECURSOS ORDINARIOS,5.GASTOS CORRIENTES,2.GASTOS PRESUPUESTARIOS,3.BIENES Y SERVICIOS,1.COMPRA DE BIENES,1.ALIMENTOS Y BEBIDAS,1.ALIMENTOS Y BEBIDAS,1.ALIMENTOS Y BEBIDAS PARA CONSUMO HUMANO,2165,-1051,1114,1114,1114,200,224,8,182,0,324,120,8,16,8,16,8,200,224,8,182,0,324,120,8,16,8,16,8,200,224,8,174,8,316,128,8,16,8,8,16,200,224,8,182,0,324,120,8,16,8,16,16,
20230201,2023,40. DESARROLLO E INCLUSION SOCIAL,040. MINISTERIO DE DESARROLLO E INCLUSION SOCIAL,008. PROGRAMA NACIONAL PLATAFORMAS DE ACCION  PARA LA INCLUSION SOCIAL - PAIS,1674,9002.ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,3.PRODUCTO,3999999.SIN PRODUCTO,5.ACTIVIDAD,5002358.GESTION DE LAS PRESTACIONES SOCIALES,23.PROTECCION SOCIAL,051.ASISTENCIA SOCIAL,0114.DESARROLLO DE CAPACIDADES SOCIALES Y ECONOMICAS,7,0235454.MANTENIMIENTO Y OPERATIVIDAD DE LAS PLATAFORMAS DE SERVICIOS FIJOS (TAMBOS),00043.ESTABLECIMIENTO,0,17,0,17,44,AREQUIPA,AREQUIPA,MULTIDISTRITAL,40199,1.RECURSOS ORDINARIOS,00.RECURSOS ORDINARIOS,5.GASTOS CORRIENTES,2.GASTOS PRESUPUESTARIOS,3.BIENES Y SERVICIOS,2.CONTRATACION DE SERVICIOS,7.SERVICIOS PROFESIONALES Y TECNICOS,11.OTROS SERVICIOS,"2.TRANSPORTE Y TRASLADO DE CARGA, BIENES Y MATERIALES",0,12200,12200,12200,12200,0,0,0,7700,0,0,0,0,0,0,0,4500,0,0,0,7700,0,0,0,0,0,0,0,4500,0,0,0,0,7700,0,0,0,0,0,0,4500,0,0,0,7700,0,0,0,0,0,0,0,0,
20230201,2023,40. DESARROLLO E INCLUSION SOCIAL,040. MINISTERIO DE DESARROLLO E INCLUSION SOCIAL,008. PROGRAMA NACIONAL PLATAFORMAS DE ACCION  PARA LA INCLUSION SOCIAL - PAIS,1674,9002.ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,3.PRODUCTO,3999999.SIN PRODUCTO,5.ACTIVIDAD,5002358.GESTION DE LAS PRESTACIONES SOCIALES,23.PROTECCION SOCIAL,051.ASISTENCIA SOCIAL,0114.DESARROLLO DE CAPACIDADES SOCIALES Y ECONOMICAS,8,0235454.MANTENIMIENTO Y OPERATIVIDAD DE LAS PLATAFORMAS DE SERVICIOS FIJOS (TAMBOS),00043.ESTABLECIMIENTO,0,32,0,32,45,AYACUCHO,HUAMANGA,AYACUCHO,50101,1.RECURSOS ORDINARIOS,00.RECURSOS ORDINARIOS,5.GASTOS CORRIENTES,2.GASTOS PRESUPUESTARIOS,3.BIENES Y SERVICIOS,2.CONTRATACION DE SERVICIOS,"6.SERVICIOS ADMINISTRATIVOS, FINANCIEROS Y DE SEGUROS",3.SEGUROS,4.OTROS SEGUROS PERSONALES,17771,-17341,430,429.42,429.42,0,0,429.42,0,0,0,0,0,0,0,0,0,0,0,429.42,0,0,0,0,0,0,0,0,0,0,0,429.42,0,0,0,0,0,0,0,0,0,0,0,429.42,0,0,0,0,0,0,0,0,0,
20230201,2023,40. DESARROLLO E INCLUSION SOCIAL,040. MINISTERIO DE DESARROLLO E INCLUSION SOCIAL,008. PROGRAMA NACIONAL PLATAFORMAS DE ACCION  PARA LA INCLUSION SOCIAL - PAIS,1674,9002.ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,3.PRODUCTO,3999999.SIN PRODUCTO,5.ACTIVIDAD,5002358.GESTION DE LAS PRESTACIONES SOCIALES,23.PROTECCION SOCIAL,051.ASISTENCIA SOCIAL,0114.DESARROLLO DE CAPACIDADES SOCIALES Y ECONOMICAS,7,0235454.MANTENIMIENTO Y OPERATIVIDAD DE LAS PLATAFORMAS DE SERVICIOS FIJOS (TAMBOS),00043.ESTABLECIMIENTO,0,17,0,17,44,AREQUIPA,AREQUIPA,MULTIDISTRITAL,40199,1.RECURSOS ORDINARIOS,00.RECURSOS ORDINARIOS,5.GASTOS CORRIENTES,2.GASTOS PRESUPUESTARIOS,3.BIENES Y SERVICIOS,2.CONTRATACION DE SERVICIOS,"6.SERVICIOS ADMINISTRATIVOS, FINANCIEROS Y DE SEGUROS",3.SEGUROS,4.OTROS SEGUROS PERSONALES,9441,-9011,430,429.42,429.42,0,0,429.42,0,0,0,0,0,0,0,0,0,0,0,429.42,0,0,0,0,0,0,0,0,0,0,0,429.42,0,0,0,0,0,0,0,0,0,0,0,429.42,0,0,0,0,0,0,0,0,0,
20230201,2023,40. DESARROLLO E INCLUSION SOCIAL,040. MINISTERIO DE DESARROLLO E INCLUSION SOCIAL,008. PROGRAMA NACIONAL PLATAFORMAS DE ACCION  PARA LA INCLUSION SOCIAL - PAIS,1674,9001.ACCIONES CENTRALES,3.PRODUCTO,3999999.SIN PRODUCTO,5.ACTIVIDAD,5000003.GESTION ADMINISTRATIVA,23.PROTECCION SOCIAL,006.GESTION,0008.ASESORAMIENTO Y APOYO,16,0000888.GESTION ADMINISTRATIVA,00248.REPORTE,0,6,0,6,19,PASCO,PASCO,MULTIDISTRITAL,190199,1.RECURSOS ORDINARIOS,00.RECURSOS ORDINARIOS,5.GASTOS CORRIENTES,2.GASTOS PRESUPUESTARIOS,3.BIENES Y SERVICIOS,2.CONTRATACION DE SERVICIOS,7.SERVICIOS PROFESIONALES Y TECNICOS,11.OTROS SERVICIOS,"2.TRANSPORTE Y TRASLADO DE CARGA, BIENES Y MATERIALES",2300,7994,10294,10293.7,10293.7,500,0,300,132.1,0,170,2747.48,400,95,2621.71,2170.29,1157.12,500,0,300,132.1,0,170,0,3147.48,95,2621.71,2170.29,1157.12,500,0,300,20,112.1,170,0,3147.48,0,2716.71,485,2842.41,500,0,300,132.1,0,170,2747.48,400,95,2621.71,2170.29,2170.29,
20230201,2023,40. DESARROLLO E INCLUSION SOCIAL,040. MINISTERIO DE DESARROLLO E INCLUSION SOCIAL,008. PROGRAMA NACIONAL PLATAFORMAS DE ACCION  PARA LA INCLUSION SOCIAL - PAIS,1674,9002.ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,3.PRODUCTO,3999999.SIN PRODUCTO,5.ACTIVIDAD,5002358.GESTION DE LAS PRESTACIONES SOCIALES,23.PROTECCION SOCIAL,051.ASISTENCIA SOCIAL,0114.DESARROLLO DE CAPACIDADES SOCIALES Y ECONOMICAS,23,0235454.MANTENIMIENTO Y OPERATIVIDAD DE LAS PLATAFORMAS DE SERVICIOS FIJOS (TAMBOS),00043.ESTABLECIMIENTO,0,61,0,61,60,PUNO,PUNO,MULTIDISTRITAL,210199,1.RECURSOS ORDINARIOS,00.RECURSOS ORDINARIOS,5.GASTOS CORRIENTES,2.GASTOS PRESUPUESTARIOS,3.BIENES Y SERVICIOS,2.CONTRATACION DE SERVICIOS,"2.SERVICIOS BASICOS, COMUNICACIONES, PUBLICIDAD Y DIFUSION","1.SERVICIOS DE ENERGIA ELECTRICA, AGUA Y GAS",1.SERVICIO DE SUMINISTRO DE ENERGIA ELECTRICA,192697,-12000,180697,180697,180697,15875,22245,11050.2,10514.6,21566.5,10484.9,21110.7,9934.3,20636.2,19263.4,15083,2933.2,15875,22245,11050.2,10514.6,21566.5,10484.9,21110.7,9934.3,20636.2,19263.4,15083,2933.2,15875,22245,11050.2,10514.6,21566.5,10484.9,21110.7,9934.3,20636.2,19263.4,15083,2933.2,15875,22245,11050.2,10514.6,21566.5,10484.9,21110.7,9934.3,20636.2,19263.4,15083,15083,
20230201,2023,40. DESARROLLO E INCLUSION SOCIAL,040. MINISTERIO DE DESARROLLO E INCLUSION SOCIAL,008. PROGRAMA NACIONAL PLATAFORMAS DE ACCION  PARA LA INCLUSION SOCIAL - PAIS,1674,9002.ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,3.PRODUCTO,3999999.SIN PRODUCTO,5.ACTIVIDAD,5002358.GESTION DE LAS PRESTACIONES SOCIALES,23.PROTECCION SOCIAL,051.ASISTENCIA SOCIAL,0114.DESARROLLO DE CAPACIDADES SOCIALES Y ECONOMICAS,15,0235454.MANTENIMIENTO Y OPERATIVIDAD DE LAS PLATAFORMAS DE SERVICIOS FIJOS (TAMBOS),00043.ESTABLECIMIENTO,0,10,0,10,52,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,1.RECURSOS ORDINARIOS,00.RECURSOS ORDINARIOS,5.GASTOS CORRIENTES,2.GASTOS PRESUPUESTARIOS,3.BIENES Y SERVICIOS,2.CONTRATACION DE SERVICIOS,8.CONTRATO ADMINISTRATIVO DE SERVICIOS,1.CONTRATO ADMINISTRATIVO DE SERVICIOS,4.AGUINALDOS DE C.A.S.,4200,784,4984,4983.33,4983.33,0,0,0,0,0,0,2300,0,0,0,0,2683.33,0,0,0,0,0,0,2300,0,0,0,0,2683.33,0,0,0,0,0,0,2300,0,0,0,0,2683.33,0,0,0,0,0,0,2300,0,0,0,0,0,
20230201,2023,40. DESARROLLO E INCLUSION SOCIAL,040. MINISTERIO DE DESARROLLO E INCLUSION SOCIAL,008. PROGRAMA NACIONAL PLATAFORMAS DE ACCION  PARA LA INCLUSION SOCIAL - PAIS,1674,9002.ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,3.PRODUCTO,3999999.SIN PRODUCTO,5.ACTIVIDAD,5002358.GESTION DE LAS PRESTACIONES SOCIALES,23.PROTECCION SOCIAL,051.ASISTENCIA SOCIAL,0114.DESARROLLO DE CAPACIDADES SOCIALES Y ECONOMICAS,22,0235454.MANTENIMIENTO Y OPERATIVIDAD DE LAS PLATAFORMAS DE SERVICIOS FIJOS (TAMBOS),00043.ESTABLECIMIENTO,0,12,0,12,59,PIURA,PIURA,MULTIDISTRITAL,200199,1.RECURSOS ORDINARIOS,00.RECURSOS ORDINARIOS,5.GASTOS CORRIENTES,2.GASTOS PRESUPUESTARIOS,3.BIENES Y SERVICIOS,2.CONTRATACION DE SERVICIOS,8.CONTRATO ADMINISTRATIVO DE SERVICIOS,1.CONTRATO ADMINISTRATIVO DE SERVICIOS,10.OTROS BONOS EXTRAORDINARIOS,0,6600,6600,6600,6600,0,0,0,0,0,0,0,0,0,0,0,6600,0,0,0,0,0,0,0,0,0,0,0,6600,0,0,0,0,0,0,0,0,0,0,0,6600,0,0,0,0,0,0,0,0,0,0,0,0,
20230201,2023,40. DESARROLLO E INCLUSION SOCIAL,040. MINISTERIO DE DESARROLLO E INCLUSION SOCIAL,008. PROGRAMA NACIONAL PLATAFORMAS DE ACCION  PARA LA INCLUSION SOCIAL - PAIS,1674,9002.ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,3.PRODUCTO,3999999.SIN PRODUCTO,5.ACTIVIDAD,5002358.GESTION DE LAS PRESTACIONES SOCIALES,23.PROTECCION SOCIAL,051.ASISTENCIA SOCIAL,0114.DESARROLLO DE CAPACIDADES SOCIALES Y ECONOMICAS,23,0235454.MANTENIMIENTO Y OPERATIVIDAD DE LAS PLATAFORMAS DE SERVICIOS FIJOS (TAMBOS),00043.ESTABLECIMIENTO,0,61,0,61,60,PUNO,PUNO,MULTIDISTRITAL,210199,1.RECURSOS ORDINARIOS,00.RECURSOS ORDINARIOS,5.GASTOS CORRIENTES,2.GASTOS PRESUPUESTARIOS,3.BIENES Y SERVICIOS,2.CONTRATACION DE SERVICIOS,"4.SERVICIO DE MANTENIMIENTO, ACONDICIONAMIENTO Y  REPARACIONES","2.DE EDIFICACIONES, OFICINAS Y ESTRUCTURAS","1.DE EDIFICACIONES, OFICINAS Y ESTRUCTURAS",418000,9488,427488,424822,424822,0,0,0,0,0,50000,0,0,0,0,243585,131237,0,0,0,0,0,0,0,50000,0,0,243585,131237,0,0,0,0,0,0,0,50000,0,0,4280,370542,0,0,0,0,0,50000,0,0,0,0,243585,243585,
20230201,2023,40. DESARROLLO E INCLUSION SOCIAL,040. MINISTERIO DE DESARROLLO E INCLUSION SOCIAL,008. PROGRAMA NACIONAL PLATAFORMAS DE ACCION  PARA LA INCLUSION SOCIAL - PAIS,1674,9002.ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,3.PRODUCTO,3999999.SIN PRODUCTO,5.ACTIVIDAD,5002358.GESTION DE LAS PRESTACIONES SOCIALES,23.PROTECCION SOCIAL,051.ASISTENCIA SOCIAL,0114.DESARROLLO DE CAPACIDADES SOCIALES Y ECONOMICAS,4,0235454.MANTENIMIENTO Y OPERATIVIDAD DE LAS PLATAFORMAS DE SERVICIOS FIJOS (TAMBOS),00043.ESTABLECIMIENTO,0,16,0,16,41,AMAZONAS,CHACHAPOYAS,MULTIDISTRITAL,10199,1.RECURSOS ORDINARIOS,00.RECURSOS ORDINARIOS,5.GASTOS CORRIENTES,2.GASTOS PRESUPUESTARIOS,3.BIENES Y SERVICIOS,2.CONTRATACION DE SERVICIOS,"4.SERVICIO DE MANTENIMIENTO, ACONDICIONAMIENTO Y  REPARACIONES",5.DE VEHICULOS,1.DE VEHICULOS,6980,5000,11980,11980,11980,0,0,0,0,0,6980,0,0,5000,0,0,0,0,0,0,0,0,6980,0,0,5000,0,0,0,0,0,0,0,0,6980,0,0,5000,0,0,0,0,0,0,0,0,6980,0,0,5000,0,0,0,
20230201,2023,40. DESARROLLO E INCLUSION SOCIAL,040. MINISTERIO DE DESARROLLO E INCLUSION SOCIAL,008. PROGRAMA NACIONAL PLATAFORMAS DE ACCION  PARA LA INCLUSION SOCIAL - PAIS,1674,9002.ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,3.PRODUCTO,3999999.SIN PRODUCTO,5.ACTIVIDAD,5002358.GESTION DE LAS PRESTACIONES SOCIALES,23.PROTECCION SOCIAL,051.ASISTENCIA SOCIAL,0114.DESARROLLO DE CAPACIDADES SOCIALES Y ECONOMICAS,25,0235454.MANTENIMIENTO Y OPERATIVIDAD DE LAS PLATAFORMAS DE SERVICIOS FIJOS (TAMBOS),00043.ESTABLECIMIENTO,0,4,0,4,62,TACNA,TACNA,MULTIDISTRITAL,230199,1.RECURSOS ORDINARIOS,00.RECURSOS ORDINARIOS,5.GASTOS CORRIENTES,2.GASTOS PRESUPUESTARIOS,3.BIENES Y SERVICIOS,1.COMPRA DE BIENES,"3.COMBUSTIBLES, CARBURANTES, LUBRICANTES Y AFINES","1.COMBUSTIBLES, CARBURANTES, LUBRICANTES Y AFINES",2.GASES,855,-425,430,430,430,0,0,0,0,0,430,0,0,0,0,0,0,0,0,0,0,0,440,0,-10,0,0,0,0,0,0,0,0,0,440,0,-10,0,0,0,0,0,0,0,0,0,440,0,0,0,0,0,0,
20230201,2023,40. DESARROLLO E INCLUSION SOCIAL,040. MINISTERIO DE DESARROLLO E INCLUSION SOCIAL,008. PROGRAMA NACIONAL PLATAFORMAS DE ACCION  PARA LA INCLUSION SOCIAL - PAIS,1674,9001.ACCIONES CENTRALES,3.PRODUCTO,3999999.SIN PRODUCTO,5.ACTIVIDAD,5000003.GESTION ADMINISTRATIVA,23.PROTECCION SOCIAL,006.GESTION,0008.ASESORAMIENTO Y APOYO,3,0000888.GESTION ADMINISTRATIVA,00248.REPORTE,0,6,0,6,6,ANCASH,HUARAZ,MULTIDISTRITAL,20199,1.RECURSOS ORDINARIOS,00.RECURSOS ORDINARIOS,5.GASTOS CORRIENTES,2.GASTOS PRESUPUESTARIOS,3.BIENES Y SERVICIOS,2.CONTRATACION DE SERVICIOS,8.CONTRATO ADMINISTRATIVO DE SERVICIOS,1.CONTRATO ADMINISTRATIVO DE SERVICIOS,4.AGUINALDOS DE C.A.S.,600,600,1200,1200,1200,0,0,0,0,0,0,600,0,0,0,0,600,0,0,0,0,0,0,600,0,0,0,0,600,0,0,0,0,0,0,600,0,0,0,0,600,0,0,0,0,0,0,600,0,0,0,0,0,
20230201,2023,40. DESARROLLO E INCLUSION SOCIAL,040. MINISTERIO DE DESARROLLO E INCLUSION SOCIAL,008. PROGRAMA NACIONAL PLATAFORMAS DE ACCION  PARA LA INCLUSION SOCIAL - PAIS,1674,9002.ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,3.PRODUCTO,3999999.SIN PRODUCTO,5.ACTIVIDAD,5001253.TRANSFERENCIA DE RECURSOS PARA LA EJECUCION DE PROYECTOS DE INVERSION,23.PROTECCION SOCIAL,051.ASISTENCIA SOCIAL,0114.DESARROLLO DE CAPACIDADES SOCIALES Y ECONOMICAS,18,"0417290.CREACION DEL CENTRO DE SERVICIOS DE APOYO AL HABITAT RURAL EN EL CENTRO POBLADO CHEJACHE, DISTRITO DE SAMAN - AZANGARO - PUNO",00096.PROYECTO,0,0,0,0,78,PUNO,AZANGARO,SAMAN,210210,1.RECURSOS ORDINARIOS,00.RECURSOS ORDINARIOS,6.GASTOS DE CAPITAL,2.GASTOS PRESUPUESTARIOS,5.OTROS GASTOS,2.TRANSFERENCIAS A INSTITUCIONES SIN FINES DE LUCRO,2.TRANSFERENCIAS DE CAPITAL A INSTITUCIONES SIN FINES DE LUCRO.,1.TRANSFERENCIAS CAPITAL,99.A OTRAS ORGANIZACIONES,0,42117,42117,42116.12,42116.12,0,0,0,0,0,0,0,0,0,0,0,42116.12,0,0,0,0,0,0,0,0,0,0,0,42116.12,0,0,0,0,0,0,0,0,0,0,0,42116.12,0,0,0,0,0,0,0,0,0,0,0,0,
20230201,2023,40. DESARROLLO E INCLUSION SOCIAL,040. MINISTERIO DE DESARROLLO E INCLUSION SOCIAL,008. PROGRAMA NACIONAL PLATAFORMAS DE ACCION  PARA LA INCLUSION SOCIAL - PAIS,1674,9001.ACCIONES CENTRALES,3.PRODUCTO,3999999.SIN PRODUCTO,5.ACTIVIDAD,5000003.GESTION ADMINISTRATIVA,23.PROTECCION SOCIAL,006.GESTION,0008.ASESORAMIENTO Y APOYO,12,0000888.GESTION ADMINISTRATIVA,00248.REPORTE,0,6,0,6,15,JUNIN,HUANCAYO,MULTIDISTRITAL,120199,1.RECURSOS ORDINARIOS,00.RECURSOS ORDINARIOS,5.GASTOS CORRIENTES,2.GASTOS PRESUPUESTARIOS,3.BIENES Y SERVICIOS,2.CONTRATACION DE SERVICIOS,5.ALQUILERES DE MUEBLES E INMUEBLES,1.ALQUILERES DE MUEBLES E INMUEBLES,1.DE EDIFICIOS Y ESTRUCTURAS,30500,7050,37550,37550,37550,27000,0,0,0,0,0,0,800,0,0,9750,0,3000,3000,3000,3000,3000,3000,3000,3800,3000,0,6500,3250,3000,3000,3000,3000,3000,3000,3000,3000,3800,0,0,9750,27000,0,0,0,0,0,0,800,0,0,9750,9750,
20230201,2023,40. DESARROLLO E INCLUSION SOCIAL,040. MINISTERIO DE DESARROLLO E INCLUSION SOCIAL,008. PROGRAMA NACIONAL PLATAFORMAS DE ACCION  PARA LA INCLUSION SOCIAL - PAIS,1674,9002.ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,3.PRODUCTO,3999999.SIN PRODUCTO,5.ACTIVIDAD,5002358.GESTION DE LAS PRESTACIONES SOCIALES,23.PROTECCION SOCIAL,051.ASISTENCIA SOCIAL,0114.DESARROLLO DE CAPACIDADES SOCIALES Y ECONOMICAS,5,0235454.MANTENIMIENTO Y OPERATIVIDAD DE LAS PLATAFORMAS DE SERVICIOS FIJOS (TAMBOS),00043.ESTABLECIMIENTO,0,18,0,19,42,ANCASH,HUARAZ,MULTIDISTRITAL,20199,1.RECURSOS ORDINARIOS,00.RECURSOS ORDINARIOS,5.GASTOS CORRIENTES,2.GASTOS PRESUPUESTARIOS,3.BIENES Y SERVICIOS,2.CONTRATACION DE SERVICIOS,7.SERVICIOS PROFESIONALES Y TECNICOS,11.OTROS SERVICIOS,"2.TRANSPORTE Y TRASLADO DE CARGA, BIENES Y MATERIALES",0,16715,16715,16714.55,16714.55,0,0,0,4500,0,0,0,0,0,0,6324.55,5890,0,0,0,4500,0,0,0,0,0,0,6324.55,5890,0,0,0,0,4500,0,0,0,0,0,6324.55,5890,0,0,0,4500,0,0,0,0,0,0,6324.55,6324.55,
20230201,2023,40. DESARROLLO E INCLUSION SOCIAL,040. MINISTERIO DE DESARROLLO E INCLUSION SOCIAL,008. PROGRAMA NACIONAL PLATAFORMAS DE ACCION  PARA LA INCLUSION SOCIAL - PAIS,1674,9002.ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,3.PRODUCTO,3999999.SIN PRODUCTO,5.ACTIVIDAD,5002358.GESTION DE LAS PRESTACIONES SOCIALES,23.PROTECCION SOCIAL,051.ASISTENCIA SOCIAL,0114.DESARROLLO DE CAPACIDADES SOCIALES Y ECONOMICAS,7,0235454.MANTENIMIENTO Y OPERATIVIDAD DE LAS PLATAFORMAS DE SERVICIOS FIJOS (TAMBOS),00043.ESTABLECIMIENTO,0,17,0,17,44,AREQUIPA,AREQUIPA,MULTIDISTRITAL,40199,1.RECURSOS ORDINARIOS,00.RECURSOS ORDINARIOS,5.GASTOS CORRIENTES,2.GASTOS PRESUPUESTARIOS,3.BIENES Y SERVICIOS,2.CONTRATACION DE SERVICIOS,"4.SERVICIO DE MANTENIMIENTO, ACONDICIONAMIENTO Y  REPARACIONES",5.DE VEHICULOS,1.DE VEHICULOS,15580,-607,14973,14973,14973,0,0,0,0,0,0,14973,0,0,0,0,0,0,0,0,0,0,0,14973,0,0,0,0,0,0,0,0,0,0,0,14973,0,0,0,0,0,0,0,0,0,0,0,14973,0,0,0,0,0,
